Income,Recency,NumDealsPurchases,Customer_Tenure,Total_Spent,Total_Purchases,Total_Children,Previous_Campaign_Score,Education_Basic,Education_Graduation,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
69969.0,64,1,306,1536,12,0,2,False,False,True,True,False,False,False
67433.0,51,4,348,992,24,2,1,False,True,False,True,False,False,False
77766.0,97,2,492,1529,32,1,1,False,False,True,True,False,False,False
74716.0,92,2,290,860,15,1,0,False,True,False,True,False,False,False
68118.0,51,2,254,928,21,1,0,False,True,False,False,False,False,False
55158.0,72,4,699,418,14,2,0,False,False,True,True,False,False,False
62972.0,39,2,695,587,14,1,0,False,False,False,True,False,False,False
74190.0,49,2,48,641,17,1,0,False,True,False,True,False,False,False
39356.0,21,1,102,23,3,2,1,False,True,False,True,False,False,False
76653.0,91,1,317,2279,22,0,2,False,True,False,False,False,True,False
35860.0,37,2,41,49,4,2,1,False,False,True,False,False,False,False
90687.0,98,1,403,1779,16,0,1,False,False,True,False,False,False,False
73450.0,85,1,206,1804,26,0,2,False,False,False,False,False,True,False
31454.0,40,3,358,48,5,2,0,False,True,False,True,False,False,False
47139.0,2,2,115,83,5,2,0,False,True,False,False,True,False,False
83829.0,78,0,264,1862,17,0,3,False,True,False,False,False,False,False
53378.0,41,10,643,793,19,2,0,False,False,True,True,False,False,False
19656.0,94,3,506,84,6,1,0,False,True,False,False,False,True,False
45579.0,10,1,313,183,9,1,0,False,False,True,True,False,False,False
85485.0,73,1,8,1383,18,0,0,False,False,False,False,True,False,False
55956.0,22,2,83,999,14,0,1,False,True,False,True,False,False,False
64191.0,30,3,523,825,21,1,0,False,False,False,False,True,False,False
38808.0,21,4,672,246,10,1,1,False,True,False,False,True,False,False
57183.0,51,8,467,610,17,2,0,False,False,False,True,False,False,False
23748.0,97,3,585,76,6,1,0,False,False,False,False,False,False,False
66303.0,56,4,488,1286,18,1,1,False,True,False,True,False,False,False
37368.0,4,1,195,30,3,1,1,False,False,False,True,False,False,False
40800.0,77,2,544,99,6,3,0,False,True,False,True,False,False,False
71847.0,95,0,646,1192,22,0,1,False,True,False,False,False,False,False
46149.0,36,5,212,362,13,1,0,False,True,False,True,False,False,False
78687.0,13,1,689,2130,18,0,1,False,True,False,False,False,True,False
49118.0,90,2,680,1229,26,0,2,False,False,False,False,False,False,False
37633.0,49,2,647,38,4,2,0,False,False,True,True,False,False,False
39767.0,18,2,343,485,15,0,0,False,False,False,False,False,True,False
26997.0,89,2,601,434,11,0,0,True,False,False,True,False,False,False
33986.0,43,1,472,44,4,1,0,False,True,False,False,False,False,False
57091.0,82,2,583,496,16,1,1,False,False,True,True,False,False,False
46831.0,84,2,386,78,5,2,0,False,False,False,True,False,False,False
83151.0,80,1,504,2346,22,0,3,False,False,False,True,False,False,False
52531.0,68,2,546,794,19,0,0,False,True,False,True,False,False,False
15759.0,12,1,297,17,3,0,0,False,True,False,True,False,False,False
22804.0,75,1,333,26,4,1,0,False,True,False,False,True,False,False
43050.0,10,2,103,76,6,1,0,False,False,False,True,False,False,False
42997.0,91,1,204,15,3,2,0,False,False,True,False,True,False,False
48918.0,21,2,78,62,5,2,0,False,False,True,False,True,False,False
60033.0,28,2,92,198,8,1,0,False,False,False,False,False,True,False
34043.0,97,1,247,49,4,1,0,False,False,True,False,False,True,False
57811.0,49,5,370,802,20,1,1,False,True,False,False,False,True,False
78569.0,14,1,130,1736,14,0,1,False,True,False,True,False,False,False
7500.0,5,4,549,57,6,2,0,False,True,False,False,True,False,False
157733.0,37,0,390,59,2,1,0,False,False,False,False,False,True,False
94384.0,62,0,482,2302,18,0,3,False,True,False,False,False,True,False
23148.0,83,1,131,37,5,0,0,False,False,False,True,False,False,False
44267.0,48,5,489,310,11,2,0,False,True,False,False,False,False,False
71626.0,94,1,605,1305,18,0,1,False,True,False,True,False,False,False
60894.0,61,5,366,832,21,1,0,False,True,False,False,False,True,False
50200.0,70,6,452,401,13,2,0,False,True,False,False,False,True,False
81051.0,43,1,37,1501,22,0,2,False,False,True,True,False,False,False
65169.0,23,1,166,1189,27,0,4,False,True,False,True,False,False,False
59868.0,37,7,342,1194,25,1,0,False,True,False,False,False,True,False
65695.0,50,2,149,656,19,1,0,False,False,True,True,False,False,False
64857.0,78,1,583,1540,22,0,0,False,False,False,False,True,False,False
45143.0,74,3,307,311,12,1,0,False,False,False,False,False,True,False
74805.0,14,5,235,820,21,1,0,False,False,False,False,False,True,False
59060.0,77,3,169,274,11,1,0,False,False,False,True,False,False,False
27238.0,39,3,435,57,6,2,0,False,False,True,False,True,False,False
47009.0,89,4,271,448,13,1,0,False,True,False,False,False,True,False
46094.0,62,1,19,44,4,2,0,False,False,False,True,False,False,False
40321.0,59,2,335,102,6,2,0,False,True,False,True,False,False,False
37235.0,68,1,148,61,4,1,0,False,True,False,False,False,True,False
81843.0,13,1,433,1643,26,0,0,False,False,False,True,False,False,False
46692.0,37,3,388,397,12,1,0,False,False,False,False,False,True,False
77382.0,36,2,173,1121,24,1,1,False,True,False,False,False,True,False
37774.0,28,4,664,473,12,2,1,False,True,False,False,True,False,False
18393.0,2,2,92,50,6,1,0,True,False,False,True,False,False,False
72828.0,17,6,500,1678,22,1,0,False,False,False,True,False,False,False
24711.0,86,1,72,58,6,0,0,False,True,False,True,False,False,False
45503.0,54,1,277,170,8,1,0,False,False,True,True,False,False,False
6560.0,2,0,199,373,2,0,0,False,False,False,False,True,False,False
71604.0,3,1,224,1196,16,0,1,False,False,True,False,False,True,False
27244.0,84,2,114,101,6,1,0,False,True,False,True,False,False,False
48752.0,8,5,564,316,12,2,0,False,True,False,True,False,False,False
71434.0,4,3,284,1400,18,1,2,False,True,False,True,False,False,False
90842.0,57,1,335,1424,26,0,0,False,True,False,False,True,False,False
88097.0,24,1,680,844,19,1,3,False,False,False,True,False,False,False
51948.0,51,2,285,311,11,1,0,False,True,False,True,False,False,False
71853.0,29,1,417,1149,16,0,0,False,True,False,False,False,True,False
35876.0,13,1,70,129,7,0,0,False,False,False,True,False,False,False
40049.0,23,1,256,32,4,1,0,False,True,False,False,False,False,True
39660.0,36,3,690,299,11,1,0,False,True,False,False,True,False,False
50127.0,88,1,31,320,12,1,1,False,True,False,False,False,True,False
43263.0,2,3,585,441,13,1,0,False,False,False,True,False,False,False
62845.0,3,11,636,1178,17,2,1,False,False,False,True,False,False,False
18929.0,15,1,498,85,5,0,0,False,True,False,True,False,False,False
24367.0,58,1,466,24,3,1,0,True,False,False,False,True,False,False
33249.0,11,2,494,112,6,1,0,False,True,False,False,True,False,False
26887.0,27,1,504,30,4,1,0,False,False,False,True,False,False,False
50150.0,32,2,374,410,14,0,0,False,False,True,True,False,False,False
62061.0,12,3,302,800,21,1,1,False,True,False,False,False,True,False
85696.0,88,1,422,1313,19,0,0,False,False,True,False,False,False,False
76542.0,91,1,456,1483,22,0,0,False,False,True,False,False,True,False
70515.0,12,1,251,1258,16,0,0,False,True,False,False,True,False,False
18227.0,21,1,598,28,3,1,0,False,True,False,False,False,True,False
69139.0,23,1,153,227,10,1,0,False,True,False,True,False,False,False
69109.0,10,1,597,1555,19,0,1,False,True,False,True,False,False,False
69627.0,35,2,469,861,21,1,0,False,True,False,False,True,False,False
38136.0,69,2,433,103,6,1,1,False,True,False,True,False,False,False
62159.0,68,1,62,634,18,0,0,False,False,True,False,True,False,False
80695.0,85,1,182,1918,18,0,0,False,True,False,False,True,False,False
33316.0,34,3,268,131,7,2,0,False,False,False,False,True,False,False
58554.0,55,6,641,586,16,2,0,False,True,False,False,False,True,False
17256.0,10,2,218,62,5,1,1,True,False,False,True,False,False,False
53034.0,30,8,395,447,14,2,0,False,True,False,False,False,False,False
52203.0,36,1,698,939,26,0,0,False,False,False,False,False,True,False
59601.0,14,4,339,797,11,1,1,False,False,False,False,False,False,False
75154.0,79,1,663,1143,15,1,0,False,False,False,False,True,False,False
47025.0,52,3,234,415,14,1,0,False,True,False,False,True,False,False
37971.0,97,1,216,30,4,1,0,False,True,False,True,False,False,False
41335.0,24,3,185,187,9,1,0,False,False,False,False,False,False,False
67267.0,0,1,47,251,10,1,0,False,True,False,True,False,False,False
57338.0,96,2,61,237,10,1,0,False,True,False,False,True,False,False
50523.0,89,2,186,91,6,2,0,False,False,False,False,False,True,False
35791.0,94,2,419,35,4,3,0,False,False,False,False,True,False,False
50611.0,98,6,633,493,16,1,1,False,False,True,False,False,False,False
56242.0,72,5,483,971,23,1,0,False,False,True,True,False,False,False
48904.0,1,4,574,371,13,1,0,False,True,False,False,True,False,False
56243.0,26,6,181,396,14,3,0,False,True,False,False,True,False,False
21355.0,5,2,313,68,5,1,1,False,True,False,True,False,False,False
57420.0,22,3,369,322,12,1,1,False,False,False,False,False,True,False
51381.5,39,2,454,317,12,1,0,False,False,False,False,False,True,False
46390.0,56,1,55,222,9,1,0,False,False,False,False,False,False,False
54342.0,74,4,361,177,8,2,0,False,False,False,False,False,True,False
51381.5,87,1,664,45,4,2,0,False,True,False,False,False,True,False
51381.5,49,1,168,21,3,2,0,False,False,False,False,True,False,False
20895.0,24,1,631,45,5,1,0,False,True,False,True,False,False,False
92344.0,9,0,165,1899,20,0,2,False,True,False,True,False,False,False
51381.5,17,1,119,42,4,1,0,False,False,True,False,False,True,False
26907.0,10,2,313,22,4,2,0,False,False,False,False,False,True,False
44964.0,35,1,560,41,4,2,0,False,True,False,False,False,True,False
75507.0,56,1,58,1440,20,0,0,False,True,False,False,False,True,False
53761.0,7,6,261,325,11,2,0,False,False,False,True,False,False,False
22682.0,51,3,269,95,7,1,0,False,True,False,False,False,True,False
38887.0,17,1,119,42,4,1,0,False,False,True,False,False,True,False
41658.0,30,2,597,72,4,2,0,False,False,False,False,True,False,False
29791.0,21,2,45,20,5,1,0,False,False,True,True,False,False,False
63915.0,2,2,334,789,21,2,0,False,False,False,True,False,False,False
39996.0,85,1,38,15,3,2,0,False,True,False,False,False,False,False
26759.0,65,2,142,59,6,1,0,False,True,False,False,False,False,False
63841.0,64,1,434,908,21,1,0,False,False,False,False,False,False,False
51039.0,11,2,566,417,12,2,0,False,False,True,True,False,False,False
60544.0,92,4,673,289,11,2,0,False,True,False,True,False,False,False
65685.0,54,1,92,769,20,1,0,False,True,False,True,False,False,False
37716.0,4,2,69,188,8,1,0,False,True,False,True,False,False,False
36864.0,53,3,685,354,11,1,0,False,True,False,False,True,False,False
44511.0,39,6,625,727,20,1,0,False,False,False,True,False,False,False
36947.0,49,4,691,146,7,2,0,False,False,True,True,False,False,False
47352.0,70,4,444,319,12,1,0,False,False,False,False,False,True,False
67087.0,40,2,194,794,20,1,0,False,False,False,True,False,False,False
57045.0,40,3,659,454,15,1,0,False,True,False,True,False,False,False
36957.0,43,4,661,152,7,2,0,False,False,True,False,False,False,False
69389.0,17,1,639,797,21,1,0,False,False,True,True,False,False,False
80134.0,40,2,405,1690,14,1,3,False,True,False,True,False,False,False
43142.0,84,1,131,20,3,2,0,False,False,False,True,False,False,False
80589.0,25,1,158,1428,20,0,1,False,True,False,True,False,False,False
34412.0,62,3,501,209,8,1,0,False,True,False,False,True,False,False
57537.0,83,4,384,545,15,1,0,False,True,False,False,True,False,False
22634.0,47,1,529,96,5,0,0,True,False,False,False,False,True,False
51315.0,45,1,126,222,9,0,0,False,True,False,False,False,True,False
36026.0,34,2,105,61,5,3,0,False,True,False,True,False,False,False
24639.0,3,3,152,44,6,2,0,False,True,False,True,False,False,False
34578.0,1,1,79,8,3,3,0,False,False,True,False,False,True,False
65704.0,18,1,259,817,22,0,0,False,False,False,False,True,False,False
63810.0,45,4,595,1371,19,1,1,False,True,False,False,True,False,False
54132.0,81,1,133,42,4,1,0,False,False,True,False,False,True,False
18690.0,77,1,548,60,4,0,0,False,True,False,True,False,False,False
28164.0,23,3,421,78,6,1,0,False,True,False,True,False,False,False
34596.0,48,1,442,23,3,1,0,False,False,True,True,False,False,False
43269.0,61,1,286,19,3,1,0,False,False,True,True,False,False,False
38741.0,60,2,91,61,5,2,0,False,False,False,False,True,False,False
31907.0,75,1,482,449,13,0,0,False,True,False,False,True,False,False
27100.0,64,1,450,37,4,1,0,False,False,False,True,False,False,False
31163.0,54,1,136,38,4,1,0,False,False,False,False,False,False,False
92533.0,84,1,192,1131,22,0,2,False,True,False,True,False,False,False
34853.0,75,2,188,34,5,2,0,False,True,False,False,True,False,False
70844.0,16,5,242,294,12,2,0,False,True,False,False,False,False,False
31086.0,79,2,421,48,4,2,1,False,False,False,True,False,False,False
60544.0,92,4,673,289,11,2,0,False,True,False,True,False,False,False
20491.0,16,1,520,30,3,0,0,False,False,False,False,False,True,False
42523.0,96,1,67,125,6,0,0,False,True,False,True,False,False,False
39922.0,30,2,500,156,7,1,0,False,True,False,True,False,False,False
33402.0,60,3,346,70,6,2,0,False,True,False,False,False,True,False
36408.0,11,1,281,22,3,2,0,False,False,False,True,False,False,False
21645.0,75,3,664,65,6,1,0,False,True,False,False,False,True,False
78427.0,36,3,613,1930,20,0,1,False,False,False,False,False,False,True
82657.0,71,1,275,2283,22,0,2,False,True,False,False,False,True,False
51876.0,88,1,257,310,12,0,0,False,True,False,True,False,False,False
78041.0,93,1,560,1319,17,0,0,False,False,False,True,False,False,False
52852.0,93,4,575,879,22,1,1,False,True,False,True,False,False,False
70038.0,54,1,247,1244,16,0,0,False,False,True,False,False,True,False
69401.0,41,4,98,690,13,1,0,False,False,False,False,False,True,False
46053.0,46,3,497,209,9,1,0,False,True,False,False,False,True,False
77343.0,28,1,20,1134,16,0,0,False,True,False,True,False,False,False
73892.0,40,1,228,1507,22,0,0,False,True,False,False,True,False,False
40304.0,82,1,272,57,5,1,0,False,False,True,False,True,False,False
32727.0,38,2,670,529,15,0,0,False,False,True,False,False,True,False
68695.0,3,1,4,1091,15,0,0,False,True,False,False,False,True,False
43300.0,87,3,624,180,8,1,0,False,True,False,False,False,False,False
26290.0,49,4,533,77,6,2,0,False,True,False,False,False,True,False
93790.0,16,0,137,2349,25,0,3,False,True,False,False,True,False,False
38410.0,65,2,653,534,16,0,0,False,False,True,True,False,False,False
64866.0,9,4,154,556,17,1,1,False,False,False,False,False,False,True
57957.0,24,7,314,637,18,1,0,False,True,False,False,False,True,False
46015.0,25,1,77,46,4,2,2,False,False,True,False,False,True,False
16531.0,43,3,11,44,6,1,0,False,True,False,False,False,True,False
28072.0,10,1,356,47,4,1,0,False,False,False,True,False,False,False
49476.0,29,4,374,795,18,1,0,False,False,False,False,False,False,False
50725.0,45,4,501,586,17,1,0,False,True,False,True,False,False,False
83844.0,57,1,413,1574,19,0,1,False,True,False,False,False,True,False
41145.0,20,1,141,13,3,2,0,False,False,True,True,False,False,False
67419.0,29,4,529,1471,21,1,0,False,True,False,False,False,True,False
23162.0,82,3,190,65,5,2,0,False,False,False,True,False,False,False
34380.0,68,4,423,175,8,1,0,False,True,False,True,False,False,False
34704.0,65,1,428,40,4,1,0,False,True,False,False,True,False,False
94871.0,99,1,666,1078,17,2,2,False,False,True,True,False,False,False
65148.0,9,2,590,1115,19,1,0,False,True,False,True,False,False,False
39898.0,20,2,502,134,7,1,0,False,True,False,False,False,True,False
64857.0,78,1,583,1540,22,0,0,False,False,False,False,True,False,False
59892.0,26,1,239,87,6,1,0,False,False,True,True,False,False,False
41020.0,68,1,244,217,9,0,0,False,False,False,False,True,False,False
57072.0,79,2,156,1034,25,1,1,False,False,True,True,False,False,False
60474.0,25,7,454,1180,24,1,0,False,True,False,False,True,False,False
62807.0,83,3,667,819,20,1,0,False,True,False,False,False,True,False
19414.0,32,1,256,32,4,1,0,False,False,False,False,False,True,False
19107.0,49,2,311,46,4,1,0,False,True,False,True,False,False,False
75484.0,50,2,696,1159,16,1,0,False,False,False,False,False,True,False
70379.0,84,3,483,860,22,1,0,False,False,False,False,True,False,False
79419.0,96,1,7,1631,14,0,0,False,False,False,False,False,True,False
64014.0,56,7,19,444,15,3,1,False,False,True,False,False,True,False
76998.0,85,2,534,1910,27,1,1,False,True,False,True,False,False,False
49854.0,63,5,231,380,13,1,0,False,False,False,False,False,True,False
60585.0,17,10,370,736,20,2,0,False,False,True,True,False,False,False
42873.0,11,4,524,269,11,2,0,False,False,True,False,False,False,False
87679.0,62,1,337,2524,28,0,3,False,True,False,False,False,True,False
57867.0,48,7,271,612,18,1,0,False,True,False,False,False,True,False
35765.0,86,2,200,75,6,1,0,False,True,False,True,False,False,False
65492.0,73,2,154,1045,24,0,0,False,True,False,True,False,False,False
32952.0,36,1,210,55,5,1,0,False,True,False,False,False,False,False
53374.0,34,6,682,1064,15,1,1,False,False,True,False,False,True,False
71706.0,16,4,593,1443,21,1,0,False,True,False,False,False,True,False
68487.0,48,1,532,1366,29,0,0,False,True,False,True,False,False,False
53253.0,61,7,503,436,12,2,0,False,False,False,False,False,True,False
31163.0,54,1,136,38,4,1,0,False,False,False,False,False,False,False
42014.0,56,6,681,436,14,1,0,False,True,False,True,False,False,False
54108.0,74,13,601,747,19,2,0,False,False,False,True,False,False,False
49667.0,35,2,678,1396,20,0,1,False,False,True,False,True,False,False
63206.0,65,1,101,928,13,0,1,False,False,False,True,False,False,False
57136.0,48,9,355,642,17,2,0,False,False,False,True,False,False,False
46772.0,88,6,599,1048,24,1,1,False,False,False,False,False,True,False
78931.0,19,1,247,943,23,0,0,False,False,True,True,False,False,False
53977.0,21,5,386,907,22,1,0,False,True,False,False,False,True,False
84219.0,27,1,147,1198,17,0,0,False,True,False,True,False,False,False
46098.0,86,4,680,120,7,2,0,False,False,False,False,True,False,False
73538.0,92,3,581,1658,23,1,0,False,True,False,True,False,False,False
79529.0,1,1,63,1638,21,0,0,False,True,False,True,False,False,False
20981.0,14,1,425,73,6,0,0,False,False,False,False,False,True,False
51766.0,74,2,110,275,10,1,0,False,True,False,False,True,False,False
55759.0,84,5,578,854,21,1,0,False,True,False,True,False,False,False
33039.0,4,1,293,78,6,1,0,False,True,False,True,False,False,False
37787.0,50,1,282,106,6,1,0,False,False,False,True,False,False,False
27242.0,2,2,595,106,5,1,0,False,True,False,False,True,False,False
87188.0,73,1,391,1923,18,0,0,False,False,True,False,True,False,False
69930.0,21,1,399,1662,21,0,0,False,True,False,False,False,True,False
37697.0,82,1,142,84,6,1,0,False,True,False,False,True,False,False
37401.0,14,2,54,48,5,1,0,False,False,True,True,False,False,False
3502.0,56,0,442,5,0,1,0,False,True,False,False,True,False,False
58597.0,20,12,586,733,20,2,0,False,True,False,True,False,False,False
82032.0,54,0,85,1234,17,0,0,False,False,True,False,False,False,True
28087.0,77,3,565,112,6,2,0,False,True,False,False,False,True,False
74004.0,5,1,125,1658,14,0,2,False,False,True,False,True,False,False
19740.0,65,2,462,55,5,1,0,False,True,False,False,False,True,False
57036.0,33,4,565,1513,22,1,1,False,False,False,True,False,False,False
53083.0,65,6,410,271,11,2,1,False,False,False,False,False,True,False
69283.0,41,4,15,904,23,1,0,False,False,True,True,False,False,False
46098.0,86,4,680,120,7,2,0,False,False,False,False,True,False,False
23331.0,92,2,663,103,6,1,0,False,False,False,True,False,False,False
23331.0,97,6,632,269,11,1,0,False,False,False,False,True,False,False
9255.0,91,1,191,22,4,1,0,False,True,False,False,True,False,False
67786.0,0,1,204,1156,15,0,0,False,False,True,False,False,False,True
71969.0,59,3,621,1086,16,1,1,False,False,True,True,False,False,False
59235.0,4,3,533,1128,25,1,0,False,False,False,False,True,False,False
31928.0,5,2,93,72,7,1,0,False,True,False,False,False,True,False
74881.0,48,4,478,964,23,2,0,False,False,False,False,False,True,False
65819.0,99,1,577,1383,19,0,0,False,True,False,True,False,False,False
51411.0,81,1,399,18,3,3,0,False,False,True,False,True,False,False
51983.0,95,3,667,793,21,1,0,False,True,False,False,False,False,False
42386.0,43,1,532,100,6,1,0,False,False,False,False,False,True,False
30390.0,5,1,300,80,5,0,0,False,False,False,True,False,False,False
30983.0,50,1,597,167,7,0,0,False,True,False,False,True,False,False
66033.0,76,2,525,677,18,1,0,False,True,False,False,False,False,True
37284.0,46,1,457,23,3,2,0,False,False,False,True,False,False,False
57530.0,68,1,260,92,6,1,0,False,False,False,False,False,False,False
76800.0,33,1,113,641,15,0,0,False,False,False,True,False,False,False
63943.0,50,1,665,1106,16,1,0,False,True,False,True,False,False,False
76081.0,85,1,37,1033,13,0,1,False,True,False,False,False,True,False
67445.0,63,5,686,1174,27,1,0,False,True,False,True,False,False,False
37054.0,89,2,287,25,4,2,0,False,False,False,True,False,False,False
47175.0,81,7,609,240,10,2,1,False,False,False,False,False,True,False
31859.0,77,1,380,20,3,1,0,False,True,False,False,False,False,False
27215.0,50,4,522,102,7,3,0,False,True,False,False,False,False,False
70179.0,10,3,343,1034,23,1,0,False,False,True,False,False,False,False
39922.0,30,2,500,156,7,1,0,False,True,False,True,False,False,False
49681.0,66,6,237,458,15,2,0,False,False,False,True,False,False,False
24645.0,16,1,605,17,3,1,0,False,True,False,True,False,False,False
79865.0,12,1,11,792,20,1,0,False,True,False,False,False,False,False
44322.0,30,2,13,92,6,1,0,False,True,False,True,False,False,False
47958.0,8,2,526,407,14,1,0,False,True,False,False,True,False,False
63972.0,93,4,574,1269,19,1,1,False,False,False,False,True,False,False
75315.0,14,2,75,841,21,1,0,False,True,False,False,False,True,False
55517.0,53,5,640,633,18,2,0,False,False,True,True,False,False,False
75283.0,26,11,459,1019,14,3,0,False,False,True,True,False,False,False
82800.0,23,1,582,1315,25,0,2,False,False,True,False,True,False,False
38998.0,92,3,603,54,5,2,0,False,True,False,True,False,False,False
90638.0,29,1,136,2525,17,0,1,False,False,False,False,True,False,False
27161.0,41,1,244,52,4,1,0,False,False,False,True,False,False,False
42014.0,56,6,681,436,14,1,0,False,True,False,True,False,False,False
38201.0,19,4,457,268,11,1,0,False,False,True,False,False,True,False
45203.0,4,1,98,147,7,2,0,False,True,False,False,False,True,False
81574.0,89,1,62,1798,17,0,2,False,False,True,False,False,True,False
34935.0,71,1,373,137,7,0,0,False,True,False,True,False,False,False
60482.0,81,1,522,507,16,1,0,False,False,False,False,True,False,False
34633.0,31,1,157,15,3,3,0,False,True,False,False,False,True,False
78093.0,53,1,200,1105,16,0,0,False,False,False,False,False,True,False
82460.0,78,1,209,974,14,0,0,False,True,False,False,False,False,False
45903.0,80,2,67,66,6,1,0,False,False,False,False,False,True,False
81361.0,18,1,124,778,26,0,0,False,True,False,False,False,False,False
35860.0,37,2,41,49,4,2,1,False,False,True,False,False,False,False
40442.0,52,4,679,169,8,2,0,False,False,False,False,False,True,False
61482.0,39,1,2,299,11,0,0,False,True,False,True,False,False,False
34968.0,11,7,445,221,10,1,0,False,True,False,True,False,False,False
75794.0,33,1,187,1682,24,0,1,False,True,False,True,False,False,False
31497.0,22,2,570,155,8,1,0,False,False,True,False,False,True,False
74268.0,83,1,500,892,12,0,0,False,True,False,True,False,False,False
13724.0,43,1,667,58,4,1,1,True,False,False,False,False,True,False
45143.0,74,3,307,311,12,1,0,False,False,False,False,False,True,False
52569.0,54,1,85,95,6,1,0,False,False,True,False,True,False,False
48432.0,3,5,619,424,14,1,0,False,False,True,False,True,False,False
17144.0,96,5,134,47,7,2,0,False,False,False,False,False,True,False
36108.0,68,3,257,339,12,1,1,False,True,False,False,True,False,False
76445.0,2,1,639,1410,20,1,0,False,True,False,True,False,False,False
36663.0,40,1,65,35,5,1,0,False,False,True,True,False,False,False
53843.0,64,4,367,562,16,1,0,False,False,False,True,False,False,False
90226.0,26,1,641,2352,23,0,1,False,False,False,True,False,False,False
70638.0,69,1,393,1334,19,0,1,False,False,False,False,False,False,False
44512.0,57,2,303,32,4,2,0,False,True,False,False,False,True,False
27116.0,78,2,119,41,5,2,0,False,True,False,True,False,False,False
54072.0,71,1,337,39,4,2,0,False,False,True,True,False,False,False
71855.0,59,4,529,1141,21,1,0,False,True,False,True,False,False,False
51250.0,28,5,456,710,19,1,1,False,False,False,False,True,False,False
60432.0,61,5,112,401,14,1,0,False,False,False,True,False,False,False
65526.0,22,1,79,506,16,1,0,False,False,True,True,False,False,False
68655.0,95,1,688,1538,20,0,0,False,True,False,False,True,False,False
12393.0,38,1,572,57,5,0,0,False,False,False,True,False,False,False
64509.0,19,1,316,1722,18,0,1,False,True,False,False,True,False,False
33955.0,92,4,324,270,11,1,0,False,True,False,False,True,False,False
31353.0,24,2,182,31,4,2,0,False,True,False,True,False,False,False
55434.0,21,3,267,882,21,1,0,False,True,False,True,False,False,False
28359.0,35,1,245,16,3,1,0,False,True,False,False,False,True,False
57100.0,9,2,42,311,12,1,0,False,True,False,False,True,False,False
69139.0,23,1,153,227,10,1,0,False,True,False,True,False,False,False
52973.0,92,7,598,1152,24,1,0,False,False,False,True,False,False,False
51717.0,55,1,313,122,7,1,1,False,False,True,False,False,True,False
18793.0,14,3,533,77,6,1,0,False,True,False,True,False,False,False
66664.0,78,1,642,1289,18,0,0,False,False,False,False,False,True,False
50664.0,64,9,529,561,15,2,0,False,True,False,False,True,False,False
54414.0,49,4,522,211,9,2,0,False,True,False,False,False,True,False
54549.0,8,2,118,233,10,1,0,False,False,True,True,False,False,False
47111.0,35,6,659,1092,15,1,0,False,False,True,False,False,False,True
41003.0,11,1,469,601,16,0,0,False,False,True,False,False,False,False
19444.0,8,3,127,54,7,1,0,False,True,False,False,False,True,False
36301.0,53,1,247,78,6,1,0,False,False,False,False,False,True,False
73059.0,36,1,302,1095,25,1,0,False,False,True,False,False,True,False
42731.0,64,3,251,244,10,1,0,False,False,True,False,False,True,False
52854.0,43,2,97,116,7,2,0,False,False,True,True,False,False,False
22775.0,40,1,375,15,3,1,0,False,True,False,False,False,True,False
46681.0,52,2,264,425,14,2,0,False,False,True,False,False,True,False
59821.0,11,6,443,734,20,1,0,False,False,True,True,False,False,False
50002.0,21,2,377,638,17,1,0,False,True,False,False,False,False,False
69755.0,23,1,270,894,21,0,0,False,True,False,True,False,False,False
44078.0,17,2,10,41,5,2,0,False,True,False,True,False,False,False
30560.0,6,1,367,31,4,1,0,False,False,False,False,False,True,False
35924.0,56,1,98,34,4,2,0,False,False,False,False,False,True,False
64140.0,71,5,279,1750,13,2,3,False,False,True,False,False,False,False
56386.0,51,8,610,612,17,2,0,False,True,False,False,False,True,False
24594.0,94,1,201,29,4,1,0,True,False,False,False,False,True,False
75774.0,27,1,58,823,20,1,0,False,False,False,False,False,True,False
39228.0,1,1,415,20,3,0,0,False,False,False,False,False,False,False
58494.0,56,2,199,396,14,1,0,False,False,False,True,False,False,False
58684.0,71,1,13,813,20,0,1,False,True,False,False,True,False,False
57136.0,18,1,407,1179,19,0,0,False,True,False,False,False,False,False
56551.0,48,3,53,138,7,2,0,False,False,True,False,False,False,True
22448.0,86,3,123,55,6,1,0,False,True,False,True,False,False,False
82014.0,48,1,678,1511,21,0,0,False,True,False,False,True,False,False
34213.0,2,3,660,117,6,2,0,False,True,False,False,False,False,True
157146.0,13,0,426,1730,28,0,0,False,True,False,False,False,True,False
25358.0,57,2,342,32,4,1,0,False,False,True,False,False,False,True
35544.0,77,1,113,67,5,1,0,False,False,False,False,True,False,False
36634.0,0,3,397,335,12,1,0,False,False,False,False,False,True,False
62670.0,57,1,147,825,21,1,0,False,False,True,True,False,False,False
50334.0,24,6,340,694,17,1,0,False,False,False,False,False,True,False
72066.0,55,1,6,1792,16,0,2,False,True,False,False,True,False,False
50729.0,62,9,423,496,15,2,0,False,False,True,False,True,False,False
34916.0,89,4,410,231,9,2,0,False,True,False,False,False,True,False
64892.0,77,2,31,902,22,1,0,False,True,False,False,False,False,False
43602.0,45,3,170,68,6,2,0,False,True,False,False,True,False,False
33996.0,46,1,291,71,5,0,0,False,False,True,False,True,False,False
41473.0,80,1,375,76,5,1,0,False,False,False,False,True,False,False
63246.0,60,1,313,772,21,2,0,False,False,True,True,False,False,False
